source_dataset,image_id,label,split_purpose,dog_id,origin_class,was_adjudicated,soft_A,soft_N,soft_H,sample_weight,n_class_votes,row_idx
Shanbalico,Shan_00845,A,cross_dataset_main,,angry,False,,,,1.0,,1345
Shanbalico,Shan_00846,A,cross_dataset_main,,angry,False,,,,1.0,,1346
Shanbalico,Shan_00847,A,cross_dataset_main,,angry,False,,,,1.0,,1347
Shanbalico,Shan_00848,A,cross_dataset_main,,angry,False,,,,1.0,,1348
Shanbalico,Shan_00849,A,cross_dataset_main,,angry,False,,,,1.0,,1349
Shanbalico,Shan_00850,A,cross_dataset_main,,angry,False,,,,1.0,,1350
Shanbalico,Shan_00851,A,cross_dataset_main,,angry,False,,,,1.0,,1351
Shanbalico,Shan_00852,A,cross_dataset_main,,angry,False,,,,1.0,,1352
Shanbalico,Shan_00853,A,cross_dataset_main,,angry,False,,,,1.0,,1353
Shanbalico,Shan_00854,A,cross_dataset_main,,angry,False,,,,1.0,,1354
Shanbalico,Shan_00855,A,cross_dataset_main,,angry,False,,,,1.0,,1355
Shanbalico,Shan_00856,A,cross_dataset_main,,angry,False,,,,1.0,,1356
Shanbalico,Shan_00857,A,cross_dataset_main,,angry,False,,,,1.0,,1357
Shanbalico,Shan_00858,A,cross_dataset_main,,angry,False,,,,1.0,,1358
Shanbalico,Shan_00859,A,cross_dataset_main,,angry,False,,,,1.0,,1359
Shanbalico,Shan_00860,A,cross_dataset_main,,angry,False,,,,1.0,,1360
Shanbalico,Shan_00861,A,cross_dataset_main,,angry,False,,,,1.0,,1361
Shanbalico,Shan_00862,A,cross_dataset_main,,angry,False,,,,1.0,,1362
Shanbalico,Shan_00863,A,cross_dataset_main,,angry,False,,,,1.0,,1363
Shanbalico,Shan_00864,A,cross_dataset_main,,angry,False,,,,1.0,,1364
Shanbalico,Shan_00865,A,cross_dataset_main,,angry,False,,,,1.0,,1365
Shanbalico,Shan_00866,A,cross_dataset_main,,angry,False,,,,1.0,,1366
Shanbalico,Shan_00867,A,cross_dataset_main,,angry,False,,,,1.0,,1367
Shanbalico,Shan_00868,A,cross_dataset_main,,angry,False,,,,1.0,,1368
Shanbalico,Shan_00869,A,cross_dataset_main,,angry,False,,,,1.0,,1369
Shanbalico,Shan_00870,A,cross_dataset_main,,angry,False,,,,1.0,,1370
Shanbalico,Shan_00871,A,cross_dataset_main,,angry,False,,,,1.0,,1371
Shanbalico,Shan_00872,A,cross_dataset_main,,angry,False,,,,1.0,,1372
Shanbalico,Shan_00873,A,cross_dataset_main,,angry,False,,,,1.0,,1373
Shanbalico,Shan_00874,A,cross_dataset_main,,angry,False,,,,1.0,,1374
Shanbalico,Shan_00875,A,cross_dataset_main,,angry,False,,,,1.0,,1375
Shanbalico,Shan_00876,A,cross_dataset_main,,angry,False,,,,1.0,,1376
Shanbalico,Shan_00877,A,cross_dataset_main,,angry,False,,,,1.0,,1377
Shanbalico,Shan_00878,A,cross_dataset_main,,angry,False,,,,1.0,,1378
Shanbalico,Shan_00879,A,cross_dataset_main,,angry,False,,,,1.0,,1379
Shanbalico,Shan_00880,A,cross_dataset_main,,angry,False,,,,1.0,,1380
Shanbalico,Shan_00881,A,cross_dataset_main,,angry,False,,,,1.0,,1381
Shanbalico,Shan_00882,A,cross_dataset_main,,angry,False,,,,1.0,,1382
Shanbalico,Shan_00883,A,cross_dataset_main,,angry,False,,,,1.0,,1383
Shanbalico,Shan_00884,A,cross_dataset_main,,angry,False,,,,1.0,,1384
Shanbalico,Shan_00885,A,cross_dataset_main,,angry,False,,,,1.0,,1385
Shanbalico,Shan_00886,A,cross_dataset_main,,angry,False,,,,1.0,,1386
Shanbalico,Shan_00887,A,cross_dataset_main,,angry,False,,,,1.0,,1387
Shanbalico,Shan_00888,A,cross_dataset_main,,angry,False,,,,1.0,,1388
Shanbalico,Shan_00889,A,cross_dataset_main,,angry,False,,,,1.0,,1389
Shanbalico,Shan_00890,A,cross_dataset_main,,angry,False,,,,1.0,,1390
Shanbalico,Shan_00891,A,cross_dataset_main,,angry,False,,,,1.0,,1391
Shanbalico,Shan_00892,A,cross_dataset_main,,angry,False,,,,1.0,,1392
Shanbalico,Shan_00893,A,cross_dataset_main,,angry,False,,,,1.0,,1393
Shanbalico,Shan_00894,A,cross_dataset_main,,angry,False,,,,1.0,,1394
Shanbalico,Shan_00895,A,cross_dataset_main,,angry,False,,,,1.0,,1395
Shanbalico,Shan_00896,A,cross_dataset_main,,angry,False,,,,1.0,,1396
Shanbalico,Shan_00897,A,cross_dataset_main,,angry,False,,,,1.0,,1397
Shanbalico,Shan_00898,A,cross_dataset_main,,angry,False,,,,1.0,,1398
Shanbalico,Shan_00899,A,cross_dataset_main,,angry,False,,,,1.0,,1399
Shanbalico,Shan_00900,A,cross_dataset_main,,angry,False,,,,1.0,,1400
Shanbalico,Shan_00901,A,cross_dataset_main,,angry,False,,,,1.0,,1401
Shanbalico,Shan_00902,A,cross_dataset_main,,angry,False,,,,1.0,,1402
Shanbalico,Shan_00903,A,cross_dataset_main,,angry,False,,,,1.0,,1403
Shanbalico,Shan_00904,A,cross_dataset_main,,angry,False,,,,1.0,,1404
Shanbalico,Shan_00905,A,cross_dataset_main,,angry,False,,,,1.0,,1405
Shanbalico,Shan_00906,A,cross_dataset_main,,angry,False,,,,1.0,,1406
Shanbalico,Shan_00907,A,cross_dataset_main,,angry,False,,,,1.0,,1407
Shanbalico,Shan_00908,A,cross_dataset_main,,angry,False,,,,1.0,,1408
Shanbalico,Shan_00909,A,cross_dataset_main,,angry,False,,,,1.0,,1409
Shanbalico,Shan_00910,A,cross_dataset_main,,angry,False,,,,1.0,,1410
Shanbalico,Shan_00911,A,cross_dataset_main,,angry,False,,,,1.0,,1411
Shanbalico,Shan_00912,A,cross_dataset_main,,angry,False,,,,1.0,,1412
Shanbalico,Shan_00913,A,cross_dataset_main,,angry,False,,,,1.0,,1413
Shanbalico,Shan_00914,A,cross_dataset_main,,angry,False,,,,1.0,,1414
Shanbalico,Shan_00915,A,cross_dataset_main,,angry,False,,,,1.0,,1415
Shanbalico,Shan_00916,A,cross_dataset_main,,angry,False,,,,1.0,,1416
Shanbalico,Shan_00917,A,cross_dataset_main,,angry,False,,,,1.0,,1417
Shanbalico,Shan_00918,A,cross_dataset_main,,angry,False,,,,1.0,,1418
Shanbalico,Shan_00919,A,cross_dataset_main,,angry,False,,,,1.0,,1419
Shanbalico,Shan_00920,A,cross_dataset_main,,angry,False,,,,1.0,,1420
Shanbalico,Shan_00921,A,cross_dataset_main,,angry,False,,,,1.0,,1421
Shanbalico,Shan_00922,A,cross_dataset_main,,angry,False,,,,1.0,,1422
Shanbalico,Shan_00923,A,cross_dataset_main,,angry,False,,,,1.0,,1423
Shanbalico,Shan_00924,A,cross_dataset_main,,angry,False,,,,1.0,,1424
Shanbalico,Shan_00925,A,cross_dataset_main,,angry,False,,,,1.0,,1425
Shanbalico,Shan_00926,A,cross_dataset_main,,angry,False,,,,1.0,,1426
Shanbalico,Shan_00927,A,cross_dataset_main,,angry,False,,,,1.0,,1427
Shanbalico,Shan_00928,A,cross_dataset_main,,angry,False,,,,1.0,,1428
Shanbalico,Shan_00929,A,cross_dataset_main,,angry,False,,,,1.0,,1429
Shanbalico,Shan_00930,A,cross_dataset_main,,angry,False,,,,1.0,,1430
Shanbalico,Shan_00931,A,cross_dataset_main,,angry,False,,,,1.0,,1431
Shanbalico,Shan_00932,A,cross_dataset_main,,angry,False,,,,1.0,,1432
Shanbalico,Shan_00933,A,cross_dataset_main,,angry,False,,,,1.0,,1433
Shanbalico,Shan_00934,A,cross_dataset_main,,angry,False,,,,1.0,,1434
Shanbalico,Shan_00935,A,cross_dataset_main,,angry,False,,,,1.0,,1435
Shanbalico,Shan_00936,A,cross_dataset_main,,angry,False,,,,1.0,,1436
Shanbalico,Shan_00937,A,cross_dataset_main,,angry,False,,,,1.0,,1437
Shanbalico,Shan_00938,A,cross_dataset_main,,angry,False,,,,1.0,,1438
Shanbalico,Shan_00939,A,cross_dataset_main,,angry,False,,,,1.0,,1439
Shanbalico,Shan_00940,A,cross_dataset_main,,angry,False,,,,1.0,,1440
Shanbalico,Shan_00941,A,cross_dataset_main,,angry,False,,,,1.0,,1441
Shanbalico,Shan_00942,A,cross_dataset_main,,angry,False,,,,1.0,,1442
Shanbalico,Shan_00943,A,cross_dataset_main,,angry,False,,,,1.0,,1443
Shanbalico,Shan_00944,A,cross_dataset_main,,angry,False,,,,1.0,,1444
Shanbalico,Shan_00945,A,cross_dataset_main,,angry,False,,,,1.0,,1445
Shanbalico,Shan_00946,A,cross_dataset_main,,angry,False,,,,1.0,,1446
Shanbalico,Shan_00947,A,cross_dataset_main,,angry,False,,,,1.0,,1447
Shanbalico,Shan_00948,A,cross_dataset_main,,angry,False,,,,1.0,,1448
Shanbalico,Shan_00949,A,cross_dataset_main,,angry,False,,,,1.0,,1449
Shanbalico,Shan_00950,A,cross_dataset_main,,angry,False,,,,1.0,,1450
Shanbalico,Shan_00951,A,cross_dataset_main,,angry,False,,,,1.0,,1451
Shanbalico,Shan_00952,A,cross_dataset_main,,angry,False,,,,1.0,,1452
Shanbalico,Shan_00953,A,cross_dataset_main,,angry,False,,,,1.0,,1453
Shanbalico,Shan_00954,A,cross_dataset_main,,angry,False,,,,1.0,,1454
Shanbalico,Shan_00955,A,cross_dataset_main,,angry,False,,,,1.0,,1455
Shanbalico,Shan_00956,A,cross_dataset_main,,angry,False,,,,1.0,,1456
Shanbalico,Shan_00957,A,cross_dataset_main,,angry,False,,,,1.0,,1457
Shanbalico,Shan_00958,A,cross_dataset_main,,angry,False,,,,1.0,,1458
Shanbalico,Shan_00959,A,cross_dataset_main,,angry,False,,,,1.0,,1459
Shanbalico,Shan_00960,A,cross_dataset_main,,angry,False,,,,1.0,,1460
Shanbalico,Shan_00961,A,cross_dataset_main,,angry,False,,,,1.0,,1461
Shanbalico,Shan_00962,A,cross_dataset_main,,angry,False,,,,1.0,,1462
Shanbalico,Shan_00963,A,cross_dataset_main,,angry,False,,,,1.0,,1463
Shanbalico,Shan_00964,A,cross_dataset_main,,angry,False,,,,1.0,,1464
Shanbalico,Shan_00965,A,cross_dataset_main,,angry,False,,,,1.0,,1465
Shanbalico,Shan_00966,A,cross_dataset_main,,angry,False,,,,1.0,,1466
Shanbalico,Shan_00967,A,cross_dataset_main,,angry,False,,,,1.0,,1467
Shanbalico,Shan_00968,A,cross_dataset_main,,angry,False,,,,1.0,,1468
Shanbalico,Shan_00969,A,cross_dataset_main,,angry,False,,,,1.0,,1469
Shanbalico,Shan_00970,A,cross_dataset_main,,angry,False,,,,1.0,,1470
Shanbalico,Shan_00971,A,cross_dataset_main,,angry,False,,,,1.0,,1471
Shanbalico,Shan_00972,A,cross_dataset_main,,angry,False,,,,1.0,,1472
Shanbalico,Shan_00973,A,cross_dataset_main,,angry,False,,,,1.0,,1473
Shanbalico,Shan_00974,A,cross_dataset_main,,angry,False,,,,1.0,,1474
Shanbalico,Shan_00975,A,cross_dataset_main,,angry,False,,,,1.0,,1475
Shanbalico,Shan_00976,A,cross_dataset_main,,angry,False,,,,1.0,,1476
Shanbalico,Shan_00977,A,cross_dataset_main,,angry,False,,,,1.0,,1477
Shanbalico,Shan_00978,A,cross_dataset_main,,angry,False,,,,1.0,,1478
Shanbalico,Shan_00979,A,cross_dataset_main,,angry,False,,,,1.0,,1479
Shanbalico,Shan_00980,A,cross_dataset_main,,angry,False,,,,1.0,,1480
Shanbalico,Shan_00981,A,cross_dataset_main,,angry,False,,,,1.0,,1481
Shanbalico,Shan_00982,A,cross_dataset_main,,angry,False,,,,1.0,,1482
Shanbalico,Shan_00983,A,cross_dataset_main,,angry,False,,,,1.0,,1483
Shanbalico,Shan_00984,A,cross_dataset_main,,angry,False,,,,1.0,,1484
Shanbalico,Shan_00985,A,cross_dataset_main,,angry,False,,,,1.0,,1485
Shanbalico,Shan_00986,A,cross_dataset_main,,angry,False,,,,1.0,,1486
Shanbalico,Shan_00987,A,cross_dataset_main,,angry,False,,,,1.0,,1487
Shanbalico,Shan_00988,A,cross_dataset_main,,angry,False,,,,1.0,,1488
Shanbalico,Shan_00989,A,cross_dataset_main,,angry,False,,,,1.0,,1489
Shanbalico,Shan_00990,A,cross_dataset_main,,angry,False,,,,1.0,,1490
Shanbalico,Shan_00991,A,cross_dataset_main,,angry,False,,,,1.0,,1491
Shanbalico,Shan_00992,A,cross_dataset_main,,angry,False,,,,1.0,,1492
Shanbalico,Shan_00993,A,cross_dataset_main,,angry,False,,,,1.0,,1493
Shanbalico,Shan_00994,A,cross_dataset_main,,angry,False,,,,1.0,,1494
Shanbalico,Shan_00995,A,cross_dataset_main,,angry,False,,,,1.0,,1495
Shanbalico,Shan_00996,A,cross_dataset_main,,angry,False,,,,1.0,,1496
Shanbalico,Shan_00997,A,cross_dataset_main,,angry,False,,,,1.0,,1497
Shanbalico,Shan_00998,A,cross_dataset_main,,angry,False,,,,1.0,,1498
Shanbalico,Shan_00999,A,cross_dataset_main,,angry,False,,,,1.0,,1499
Shanbalico,Shan_01000,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1500
Shanbalico,Shan_01001,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1501
Shanbalico,Shan_01002,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1502
Shanbalico,Shan_01003,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1503
Shanbalico,Shan_01004,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1504
Shanbalico,Shan_01005,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1505
Shanbalico,Shan_01006,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1506
Shanbalico,Shan_01007,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1507
Shanbalico,Shan_01008,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1508
Shanbalico,Shan_01009,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1509
Shanbalico,Shan_01010,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1510
Shanbalico,Shan_01011,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1511
Shanbalico,Shan_01012,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1512
Shanbalico,Shan_01013,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1513
Shanbalico,Shan_01014,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1514
Shanbalico,Shan_01015,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1515
Shanbalico,Shan_01016,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1516
Shanbalico,Shan_01017,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1517
Shanbalico,Shan_01018,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1518
Shanbalico,Shan_01019,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1519
Shanbalico,Shan_01020,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1520
Shanbalico,Shan_01021,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1521
Shanbalico,Shan_01022,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1522
Shanbalico,Shan_01023,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1523
Shanbalico,Shan_01024,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1524
Shanbalico,Shan_01025,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1525
Shanbalico,Shan_01026,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1526
Shanbalico,Shan_01027,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1527
Shanbalico,Shan_01028,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1528
Shanbalico,Shan_01029,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1529
Shanbalico,Shan_01030,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1530
Shanbalico,Shan_01031,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1531
Shanbalico,Shan_01032,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1532
Shanbalico,Shan_01033,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1533
Shanbalico,Shan_01034,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1534
Shanbalico,Shan_01035,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1535
Shanbalico,Shan_01036,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1536
Shanbalico,Shan_01037,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1537
Shanbalico,Shan_01038,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1538
Shanbalico,Shan_01039,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1539
Shanbalico,Shan_01040,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1540
Shanbalico,Shan_01041,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1541
Shanbalico,Shan_01042,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1542
Shanbalico,Shan_01043,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1543
Shanbalico,Shan_01044,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1544
Shanbalico,Shan_01045,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1545
Shanbalico,Shan_01046,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1546
Shanbalico,Shan_01047,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1547
Shanbalico,Shan_01048,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1548
Shanbalico,Shan_01049,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1549
Shanbalico,Shan_01050,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1550
Shanbalico,Shan_01051,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1551
Shanbalico,Shan_01052,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1552
Shanbalico,Shan_01053,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1553
Shanbalico,Shan_01054,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1554
Shanbalico,Shan_01055,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1555
Shanbalico,Shan_01056,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1556
Shanbalico,Shan_01057,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1557
Shanbalico,Shan_01058,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1558
Shanbalico,Shan_01059,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1559
Shanbalico,Shan_01060,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1560
Shanbalico,Shan_01061,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1561
Shanbalico,Shan_01062,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1562
Shanbalico,Shan_01063,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1563
Shanbalico,Shan_01064,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1564
Shanbalico,Shan_01065,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1565
Shanbalico,Shan_01066,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1566
Shanbalico,Shan_01067,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1567
Shanbalico,Shan_01068,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1568
Shanbalico,Shan_01069,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1569
Shanbalico,Shan_01070,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1570
Shanbalico,Shan_01071,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1571
Shanbalico,Shan_01072,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1572
Shanbalico,Shan_01073,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1573
Shanbalico,Shan_01074,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1574
Shanbalico,Shan_01075,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1575
Shanbalico,Shan_01076,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1576
Shanbalico,Shan_01077,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1577
Shanbalico,Shan_01078,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1578
Shanbalico,Shan_01079,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1579
Shanbalico,Shan_01080,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1580
Shanbalico,Shan_01081,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1581
Shanbalico,Shan_01082,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1582
Shanbalico,Shan_01083,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1583
Shanbalico,Shan_01084,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1584
Shanbalico,Shan_01085,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1585
Shanbalico,Shan_01086,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1586
Shanbalico,Shan_01087,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1587
Shanbalico,Shan_01088,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1588
Shanbalico,Shan_01089,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1589
Shanbalico,Shan_01090,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1590
Shanbalico,Shan_01091,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1591
Shanbalico,Shan_01092,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1592
Shanbalico,Shan_01093,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1593
Shanbalico,Shan_01094,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1594
Shanbalico,Shan_01095,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1595
Shanbalico,Shan_01096,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1596
Shanbalico,Shan_01097,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1597
Shanbalico,Shan_01098,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1598
Shanbalico,Shan_01099,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1599
Shanbalico,Shan_01100,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1600
Shanbalico,Shan_01101,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1601
Shanbalico,Shan_01102,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1602
Shanbalico,Shan_01103,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1603
Shanbalico,Shan_01104,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1604
Shanbalico,Shan_01105,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1605
Shanbalico,Shan_01106,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1606
Shanbalico,Shan_01107,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1607
Shanbalico,Shan_01108,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1608
Shanbalico,Shan_01109,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1609
Shanbalico,Shan_01110,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1610
Shanbalico,Shan_01111,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1611
Shanbalico,Shan_01112,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1612
Shanbalico,Shan_01113,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1613
Shanbalico,Shan_01114,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1614
Shanbalico,Shan_01115,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1615
Shanbalico,Shan_01116,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1616
Shanbalico,Shan_01117,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1617
Shanbalico,Shan_01118,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1618
Shanbalico,Shan_01119,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1619
Shanbalico,Shan_01120,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1620
Shanbalico,Shan_01121,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1621
Shanbalico,Shan_01122,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1622
Shanbalico,Shan_01123,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1623
Shanbalico,Shan_01124,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1624
Shanbalico,Shan_01125,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1625
Shanbalico,Shan_01126,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1626
Shanbalico,Shan_01127,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1627
Shanbalico,Shan_01128,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1628
Shanbalico,Shan_01129,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1629
Shanbalico,Shan_01130,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1630
Shanbalico,Shan_01131,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1631
Shanbalico,Shan_01132,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1632
Shanbalico,Shan_01133,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1633
Shanbalico,Shan_01134,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1634
Shanbalico,Shan_01135,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1635
Shanbalico,Shan_01136,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1636
Shanbalico,Shan_01137,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1637
Shanbalico,Shan_01138,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1638
Shanbalico,Shan_01139,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1639
Shanbalico,Shan_01140,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1640
Shanbalico,Shan_01141,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1641
Shanbalico,Shan_01142,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1642
Shanbalico,Shan_01143,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1643
Shanbalico,Shan_01144,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1644
Shanbalico,Shan_01145,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1645
Shanbalico,Shan_01146,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1646
Shanbalico,Shan_01147,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1647
Shanbalico,Shan_01148,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1648
Shanbalico,Shan_01149,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1649
Shanbalico,Shan_01150,OOD_SAD,cross_dataset_ood,,sad,False,,,,1.0,,1650
